order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
ITEM-41E9DCF6,ORD-7E766F27,PROD-B2780D70,1,90.93,0.0,90.93
ITEM-765F0B6A,ORD-7E766F27,PROD-A767940F,1,20.09,0.0,20.09
ITEM-5E8AC707,ORD-69AC14F0,PROD-823FA26B,2,280.96,0.0,561.92
ITEM-2856ADCB,ORD-69AC14F0,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-078EFCF9,ORD-FD4F9453,PROD-5354E55C,1,2355.08,0.0,2355.08
ITEM-AEC0B678,ORD-FD4F9453,PROD-E78EF677,1,324.56,0.0,324.56
ITEM-56B9CC49,ORD-D0EBDED3,PROD-A98B1D92,3,102.3,0.0,306.9
ITEM-F23D05E5,ORD-D0EBDED3,PROD-2D3C47A3,2,290.63,0.0,581.26
ITEM-69B83F14,ORD-D0EBDED3,PROD-C82F1F58,1,592.19,15,503.36
ITEM-A3333B3E,ORD-D0EBDED3,PROD-ADD3CCE8,2,140.55,0.0,281.1
ITEM-3BC8C0BB,ORD-D0EBDED3,PROD-B2780D70,1,90.93,0.0,90.93
ITEM-74F008EF,ORD-52EC4C3B,PROD-17AAC98F,2,44.5,20,71.2
ITEM-7433676A,ORD-1A7A6ECE,PROD-ADD3CCE8,2,140.55,25,210.83
ITEM-A2EA630C,ORD-1A7A6ECE,PROD-781224A5,3,48.32,0.0,144.96
ITEM-F0272A64,ORD-1A7A6ECE,PROD-A5464934,1,740.63,0.0,740.63
ITEM-203F3802,ORD-1A7A6ECE,PROD-084C7CF4,2,152.11,0.0,304.22
ITEM-69A0C2A8,ORD-3681321A,PROD-2E29F89D,1,28.15,0.0,28.15
ITEM-DEA6F256,ORD-9A3100D1,PROD-EF018219,2,239.56,0.0,479.12
ITEM-EBB0DA85,ORD-03A33B2E,PROD-85FFB6E9,1,56.04,0.0,56.04
ITEM-8C56127B,ORD-A59DABF9,PROD-B182DE7D,3,96.49,0.0,289.47
ITEM-C83A2B00,ORD-A59DABF9,PROD-3C3FC714,2,9.31,0.0,18.62
ITEM-9B78115D,ORD-A59DABF9,PROD-78F57A58,1,67.3,10,60.57
ITEM-C08C8ED7,ORD-A59DABF9,PROD-C9395F2B,2,69.45,0.0,138.9
ITEM-14A4D897,ORD-A59DABF9,PROD-A98B1D92,1,102.3,0.0,102.3
ITEM-AAC9121A,ORD-0D8CCA4A,PROD-E47C1127,1,17.16,10,15.44
ITEM-30600C7A,ORD-D02E1514,PROD-A98B1D92,1,102.3,0.0,102.3
ITEM-F1365765,ORD-C9F24100,PROD-574EA830,4,725.49,0.0,2901.96
ITEM-EFD8085F,ORD-5384ACC9,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-D1BF868F,ORD-38714D44,PROD-F10DFED1,3,92.53,0.0,277.59
ITEM-2A63C0ED,ORD-38714D44,PROD-9A3C6EF2,2,1198.51,0.0,2397.02
ITEM-202F034A,ORD-6CCB92AE,PROD-E78EF677,1,324.56,0.0,324.56
ITEM-02F97B71,ORD-6CCB92AE,PROD-A767940F,1,20.09,25,15.07
ITEM-65313CF9,ORD-A9679AF6,PROD-F010BA2F,1,1391.25,0.0,1391.25
ITEM-C4936D2B,ORD-5B1925FF,PROD-397C46BB,1,20.44,0.0,20.44
ITEM-61FB6ECF,ORD-6FE021A4,PROD-41AB2D84,2,50.22,0.0,100.44
ITEM-2945D25B,ORD-6FE021A4,PROD-85FFB6E9,3,56.04,0.0,168.12
ITEM-93BE4140,ORD-436E3519,PROD-F2FDE149,3,148.48,0.0,445.44
ITEM-2B376EFA,ORD-436E3519,PROD-8594B902,1,212.65,0.0,212.65
ITEM-83F0A1C4,ORD-436E3519,PROD-29E2831C,1,1170.09,0.0,1170.09
ITEM-3DCBF507,ORD-4D137DC8,PROD-397C46BB,2,20.44,0.0,40.88
ITEM-047161BA,ORD-88258385,PROD-41AB2D84,5,50.22,5,238.54
ITEM-782B6461,ORD-1B7F9E0E,PROD-3C3FC714,3,9.31,0.0,27.93
ITEM-38F7FB77,ORD-F7C8BF4F,PROD-1F6FDF64,3,126.58,15,322.78
ITEM-37F8CF5F,ORD-7A83A232,PROD-D14AB91D,1,529.14,0.0,529.14
ITEM-7469E831,ORD-7A83A232,PROD-8A435E17,2,13.21,5,25.1
ITEM-F927DB72,ORD-E43A2331,PROD-3C3FC714,1,9.31,0.0,9.31
ITEM-DDAFC2CC,ORD-E43A2331,PROD-7F2B92E1,3,77.24,0.0,231.72
ITEM-7157D094,ORD-E43A2331,PROD-F54E29A3,2,1252.78,0.0,2505.56
ITEM-0B229ADB,ORD-4E368598,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-3FB3B783,ORD-6AA56C6B,PROD-41AB2D84,2,50.22,0.0,100.44
ITEM-6910F08D,ORD-2D356C50,PROD-B04A64B5,4,94.34,0.0,377.36
ITEM-AAEAE6EA,ORD-2D356C50,PROD-1C17590D,5,47.28,10,212.76
ITEM-05D737A2,ORD-777127A3,PROD-1C17590D,2,47.28,0.0,94.56
ITEM-AB636B04,ORD-777127A3,PROD-397C46BB,3,20.44,10,55.19
ITEM-A7E3F7BA,ORD-7FB03F7C,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-20C9CB4A,ORD-7FB03F7C,PROD-A957BF8B,1,709.97,0.0,709.97
ITEM-96D8B233,ORD-1581F07C,PROD-38D3278C,1,1451.92,0.0,1451.92
ITEM-5266F9EB,ORD-1581F07C,PROD-5354E55C,4,2355.08,0.0,9420.32
ITEM-606A2E2E,ORD-EF81CF0A,PROD-1513ECFE,1,20.96,0.0,20.96
ITEM-DA10E5AA,ORD-EF81CF0A,PROD-DFE64E7E,1,35.45,0.0,35.45
ITEM-72C496AB,ORD-244E14A6,PROD-8594B902,3,212.65,0.0,637.95
ITEM-5C8C2217,ORD-244E14A6,PROD-1F6FDF64,1,126.58,0.0,126.58
ITEM-FD3A5BF8,ORD-8543FB4A,PROD-8A15D5AE,1,888.01,0.0,888.01
ITEM-EAD3E0F5,ORD-6D95ADF0,PROD-B3F77380,2,16.42,5,31.2
ITEM-DB22D5E4,ORD-6D95ADF0,PROD-FF175AE2,1,213.32,20,170.66
ITEM-EF07A68B,ORD-4EE7F665,PROD-E84D44D3,1,322.52,25,241.89
ITEM-995C1120,ORD-4EE7F665,PROD-97FDA2F9,2,205.78,10,370.4
ITEM-E9842E60,ORD-4EE7F665,PROD-1E5E1765,2,82.04,0.0,164.08
ITEM-1AF35CFC,ORD-4EE7F665,PROD-2D3C47A3,5,290.63,10,1307.84
ITEM-720ED915,ORD-1307751D,PROD-DFE64E7E,3,35.45,0.0,106.35
ITEM-9FB1BEAB,ORD-1307751D,PROD-E17CC68E,2,18.26,0.0,36.52
ITEM-2E1DBFF4,ORD-925D81D8,PROD-F54E29A3,3,1252.78,0.0,3758.34
ITEM-DAF6E957,ORD-925D81D8,PROD-7950F8D2,4,398.64,0.0,1594.56
ITEM-1E3849E4,ORD-13B0F00A,PROD-2987CBBD,2,12.34,0.0,24.68
ITEM-0D4EE2D8,ORD-41B644E8,PROD-DB1E4648,2,68.06,0.0,136.12
ITEM-0D12AFD4,ORD-DEAFC92E,PROD-F010BA2F,3,1391.25,0.0,4173.75
ITEM-C9109942,ORD-DEAFC92E,PROD-084C7CF4,1,152.11,0.0,152.11
ITEM-358A0924,ORD-822A2602,PROD-8594B902,1,212.65,0.0,212.65
ITEM-6A5D2A4B,ORD-822A2602,PROD-7950F8D2,1,398.64,0.0,398.64
ITEM-F1181B27,ORD-6D41D2A3,PROD-0431A4BE,4,446.81,0.0,1787.24
ITEM-E18D9C31,ORD-6D41D2A3,PROD-B04A64B5,1,94.34,0.0,94.34
ITEM-01F8BCD4,ORD-6D41D2A3,PROD-22F90F19,2,1583.32,0.0,3166.64
ITEM-47A0AA7A,ORD-6D41D2A3,PROD-8FCC0F14,1,840.6,0.0,840.6
ITEM-63070FA1,ORD-6D41D2A3,PROD-8F93EED1,1,320.43,25,240.32
ITEM-4DA9CE24,ORD-84F9423C,PROD-A5464934,1,740.63,0.0,740.63
ITEM-8A8B5DA0,ORD-343B55BF,PROD-E0627114,2,51.32,0.0,102.64
ITEM-F246575D,ORD-57949358,PROD-97FDA2F9,4,205.78,0.0,823.12
ITEM-60871669,ORD-588CBDBD,PROD-59E74AC3,1,59.14,10,53.23
ITEM-34E7E1DE,ORD-D07C1327,PROD-67981196,4,193.88,0.0,775.52
ITEM-3CA80E6E,ORD-D07C1327,PROD-DB1E4648,1,68.06,0.0,68.06
ITEM-5984AF02,ORD-1FDCD28C,PROD-7F8B4606,3,555.62,10,1500.17
ITEM-AC4E9BD4,ORD-C4E8FDB8,PROD-5354E55C,2,2355.08,0.0,4710.16
ITEM-4BD9CE91,ORD-C4E8FDB8,PROD-397C46BB,2,20.44,0.0,40.88
ITEM-B40E7996,ORD-C4E8FDB8,PROD-A767940F,5,20.09,0.0,100.45
ITEM-5B8915FC,ORD-C4E8FDB8,PROD-F0A79D30,1,103.31,25,77.48
ITEM-A78A4777,ORD-63247FC2,PROD-B2C4B6DA,2,56.21,0.0,112.42
ITEM-EF915A3F,ORD-63247FC2,PROD-A5464934,1,740.63,0.0,740.63
ITEM-F9E8D071,ORD-6DF5ED71,PROD-97FA7D52,2,60.09,5,114.17
ITEM-A99CCC3A,ORD-9BE53248,PROD-E306E605,1,1335.92,0.0,1335.92
ITEM-446CE988,ORD-9BE53248,PROD-7C426997,1,68.0,0.0,68.0
ITEM-84FCBD5F,ORD-9BE53248,PROD-0B8CB446,2,150.81,0.0,301.62
ITEM-4C179DD1,ORD-0BD18AC7,PROD-CF197926,2,111.28,20,178.05
ITEM-C0A54C0B,ORD-90F535C9,PROD-EF018219,4,239.56,5,910.33
ITEM-B0CF9003,ORD-90F535C9,PROD-DB1E4648,2,68.06,0.0,136.12
ITEM-847B4107,ORD-489AAEB2,PROD-1269D229,3,72.09,0.0,216.27
ITEM-E06EDFA5,ORD-489AAEB2,PROD-1C17590D,1,47.28,0.0,47.28
ITEM-DC34FF06,ORD-84E231B4,PROD-B2780D70,4,90.93,0.0,363.72
ITEM-2268C5EE,ORD-84E231B4,PROD-85FFB6E9,1,56.04,0.0,56.04
ITEM-3AC9DF2F,ORD-84E231B4,PROD-7F2B92E1,1,77.24,0.0,77.24
ITEM-4973A9EE,ORD-84E231B4,PROD-F10DFED1,1,92.53,0.0,92.53
ITEM-9350086B,ORD-84E231B4,PROD-22F90F19,2,1583.32,0.0,3166.64
ITEM-45B4CADA,ORD-E284F571,PROD-C9C066B8,1,187.53,0.0,187.53
ITEM-8182CC35,ORD-525EFABF,PROD-8F93EED1,4,320.43,0.0,1281.72
ITEM-C7268CC9,ORD-525EFABF,PROD-574EA830,1,725.49,5,689.22
ITEM-F3F0F6AB,ORD-087D399B,PROD-B2780D70,2,90.93,0.0,181.86
ITEM-01D9CC42,ORD-087D399B,PROD-77A3CC06,1,225.49,0.0,225.49
ITEM-55030616,ORD-087D399B,PROD-17AAC98F,1,44.5,0.0,44.5
ITEM-AAEE0D8F,ORD-4B22D8E4,PROD-D6FAEAEA,2,668.63,0.0,1337.26
ITEM-12AB716F,ORD-4B22D8E4,PROD-F1C4B800,2,125.2,25,187.8
ITEM-A510141C,ORD-C635D44D,PROD-299FD214,2,149.7,0.0,299.4
ITEM-7506D5BA,ORD-A04505A2,PROD-A5464934,1,740.63,25,555.47
ITEM-6540351D,ORD-A04505A2,PROD-EF45688B,2,67.7,0.0,135.4
ITEM-1F8DBD68,ORD-A04505A2,PROD-ADD3CCE8,2,140.55,0.0,281.1
ITEM-BF140D57,ORD-9551824E,PROD-BDE1F7B5,1,16.76,0.0,16.76
ITEM-4190FAC7,ORD-8A517EF7,PROD-E306E605,1,1335.92,0.0,1335.92
ITEM-ABA3E92A,ORD-8A517EF7,PROD-1E5E1765,1,82.04,0.0,82.04
ITEM-B529FF5D,ORD-A43983CF,PROD-BB6E77BC,2,475.98,0.0,951.96
ITEM-D44DCBDC,ORD-F6496510,PROD-8FCC0F14,5,840.6,15,3572.55
ITEM-2DB7BA0C,ORD-2D5824B4,PROD-CF197926,1,111.28,0.0,111.28
ITEM-6D242057,ORD-2D5824B4,PROD-67981196,2,193.88,0.0,387.76
ITEM-DB2DD686,ORD-E544E77A,PROD-7F8B4606,3,555.62,0.0,1666.86
ITEM-8A5D713F,ORD-3E9534D6,PROD-5354E55C,1,2355.08,0.0,2355.08
ITEM-65D03D35,ORD-3E9534D6,PROD-8594B902,1,212.65,0.0,212.65
ITEM-C68449B0,ORD-E6FB08AF,PROD-C9C066B8,2,187.53,0.0,375.06
ITEM-9ACBBE47,ORD-CFE2A7C1,PROD-7F8B4606,1,555.62,0.0,555.62
ITEM-3CD0836A,ORD-CFE2A7C1,PROD-A957BF8B,2,709.97,0.0,1419.94
ITEM-185FD0EC,ORD-FC0DACB0,PROD-EF45688B,1,67.7,15,57.55
ITEM-1434687F,ORD-E35B8DEA,PROD-5354E55C,3,2355.08,0.0,7065.24
ITEM-94DEB4D1,ORD-DDFFD920,PROD-F388FC8C,1,87.54,10,78.79
ITEM-2EE87EC8,ORD-DDFFD920,PROD-F54E29A3,1,1252.78,25,939.59
ITEM-9C9EE0AD,ORD-DDFFD920,PROD-7F2B92E1,1,77.24,0.0,77.24
ITEM-C4A85889,ORD-9BAA21A7,PROD-59E74AC3,2,59.14,0.0,118.28
ITEM-6E38D949,ORD-9BAA21A7,PROD-7F2B92E1,1,77.24,0.0,77.24
ITEM-1A2F9BAC,ORD-9BAA21A7,PROD-A957BF8B,3,709.97,0.0,2129.91
ITEM-1151F91F,ORD-EF7EBAF2,PROD-F0A79D30,2,103.31,0.0,206.62
ITEM-14EDC505,ORD-EF7EBAF2,PROD-F388FC8C,4,87.54,0.0,350.16
ITEM-33D7EDAC,ORD-4E7C25E7,PROD-0431A4BE,1,446.81,0.0,446.81
ITEM-A440C18B,ORD-07852CD4,PROD-397C46BB,1,20.44,0.0,20.44
ITEM-87FFCF6F,ORD-6D9D20C7,PROD-D14AB91D,3,529.14,0.0,1587.42
ITEM-D0CC65A4,ORD-4867989E,PROD-5354E55C,2,2355.08,0.0,4710.16
ITEM-FD96DAE1,ORD-7B07519A,PROD-59E74AC3,2,59.14,0.0,118.28
ITEM-2FB0C981,ORD-7B07519A,PROD-7C426997,1,68.0,0.0,68.0
ITEM-F6C4E6BD,ORD-7B07519A,PROD-0B8CB446,1,150.81,0.0,150.81
ITEM-461CC32D,ORD-D98688D6,PROD-781224A5,4,48.32,15,164.29
ITEM-0B1940D4,ORD-D98688D6,PROD-0431A4BE,1,446.81,0.0,446.81
ITEM-3F6E806A,ORD-190D75D1,PROD-97FDA2F9,2,205.78,0.0,411.56
ITEM-43415569,ORD-904526E5,PROD-88D1702C,5,25.59,0.0,127.95
ITEM-FB0D1B11,ORD-904526E5,PROD-F010BA2F,2,1391.25,0.0,2782.5
ITEM-DC269322,ORD-6E3FFC29,PROD-7C426997,1,68.0,0.0,68.0
ITEM-20B96BAD,ORD-6E3FFC29,PROD-B664C69B,1,21.83,20,17.46
ITEM-E869E81C,ORD-93652810,PROD-E84D44D3,5,322.52,0.0,1612.6
ITEM-9AA74C06,ORD-D0CD9AD6,PROD-0431A4BE,3,446.81,0.0,1340.43
ITEM-BBE80E52,ORD-D28282C9,PROD-5354E55C,2,2355.08,25,3532.62
ITEM-4534345A,ORD-D28282C9,PROD-88D1702C,2,25.59,0.0,51.18
ITEM-94830E4D,ORD-DD689DA5,PROD-8A435E17,5,13.21,0.0,66.05
ITEM-838BD871,ORD-9454A881,PROD-78A11418,2,23.93,0.0,47.86
ITEM-702085A1,ORD-9454A881,PROD-BB6E77BC,1,475.98,0.0,475.98
ITEM-8E3DBF03,ORD-C06DE823,PROD-F1C4B800,1,125.2,0.0,125.2
ITEM-41C55E15,ORD-C06DE823,PROD-B2C4B6DA,1,56.21,0.0,56.21
ITEM-3A199BAE,ORD-C06DE823,PROD-BDE1F7B5,1,16.76,20,13.41
ITEM-022B8567,ORD-A7AF568B,PROD-1269D229,1,72.09,0.0,72.09
ITEM-874E5C73,ORD-A7AF568B,PROD-FF175AE2,2,213.32,0.0,426.64
ITEM-0763F94D,ORD-A7AF568B,PROD-F010BA2F,1,1391.25,0.0,1391.25
ITEM-80962D7B,ORD-3003B8C5,PROD-B2780D70,2,90.93,25,136.4
ITEM-C67F46CA,ORD-0D0F7478,PROD-574EA830,2,725.49,0.0,1450.98
ITEM-1915EBF2,ORD-6CAF7A29,PROD-78F57A58,4,67.3,0.0,269.2
ITEM-8DCCCC35,ORD-6CAF7A29,PROD-1F6FDF64,3,126.58,0.0,379.74
ITEM-5068E6D6,ORD-6CAF7A29,PROD-7F8B4606,1,555.62,20,444.5
ITEM-5BFC32BF,ORD-E32CDD0C,PROD-A98B1D92,1,102.3,0.0,102.3
ITEM-21056D39,ORD-E32CDD0C,PROD-88D1702C,2,25.59,0.0,51.18
ITEM-2E990E6A,ORD-691F4580,PROD-D294A987,2,58.75,0.0,117.5
ITEM-85D1E282,ORD-691F4580,PROD-E17CC68E,2,18.26,0.0,36.52
ITEM-5B3552D9,ORD-11782AB3,PROD-0C9333CF,1,494.94,10,445.45
ITEM-E68E32EF,ORD-11782AB3,PROD-97FA7D52,1,60.09,0.0,60.09
ITEM-E936381D,ORD-11782AB3,PROD-3C3FC714,2,9.31,0.0,18.62
ITEM-A6C7F167,ORD-634DC78A,PROD-F0A79D30,3,103.31,0.0,309.93
ITEM-B22DE052,ORD-634DC78A,PROD-1513ECFE,1,20.96,0.0,20.96
ITEM-C2F0564D,ORD-A7CBB644,PROD-0BBDB7EA,1,497.9,0.0,497.9
ITEM-67505A46,ORD-90F7EDD3,PROD-D294A987,5,58.75,20,235.0
ITEM-B7677DC8,ORD-90F7EDD3,PROD-A957BF8B,3,709.97,0.0,2129.91
ITEM-7DA57B5D,ORD-90F7EDD3,PROD-EF018219,2,239.56,0.0,479.12
ITEM-2D267EC8,ORD-90F7EDD3,PROD-B2780D70,2,90.93,0.0,181.86
ITEM-51DC9A13,ORD-90F7EDD3,PROD-F2FDE149,3,148.48,0.0,445.44
ITEM-0BC6A8E3,ORD-3418F956,PROD-CF197926,2,111.28,0.0,222.56
ITEM-2E7FCCE2,ORD-3418F956,PROD-850C46F3,5,580.04,0.0,2900.2
ITEM-D08BACFF,ORD-3418F956,PROD-2D3C47A3,1,290.63,0.0,290.63
ITEM-51667646,ORD-5F5E9D3E,PROD-7950F8D2,2,398.64,0.0,797.28
ITEM-75DC467B,ORD-C77EADF6,PROD-A767940F,4,20.09,0.0,80.36
ITEM-50C55D70,ORD-0E131B64,PROD-B664C69B,1,21.83,0.0,21.83
ITEM-9B35D6FA,ORD-0E131B64,PROD-A767940F,1,20.09,0.0,20.09
ITEM-DCD109CF,ORD-0E131B64,PROD-C82F1F58,2,592.19,0.0,1184.38
ITEM-6BE5C7D1,ORD-A5DD8B0D,PROD-3C3FC714,1,9.31,0.0,9.31
ITEM-C2BDC4A0,ORD-A5DD8B0D,PROD-8F93EED1,2,320.43,0.0,640.86
ITEM-19A5EDCD,ORD-A5DD8B0D,PROD-0BBDB7EA,3,497.9,20,1194.96
ITEM-1B8B0A2C,ORD-A5DD8B0D,PROD-DB1E4648,4,68.06,0.0,272.24
ITEM-798A4B33,ORD-1B72D809,PROD-1269D229,2,72.09,0.0,144.18
ITEM-497D6BC1,ORD-3DA311C2,PROD-2D3C47A3,1,290.63,0.0,290.63
ITEM-EBD38814,ORD-3DA311C2,PROD-0BBDB7EA,4,497.9,0.0,1991.6
ITEM-1F4F24C9,ORD-DEADB67C,PROD-299FD214,3,149.7,0.0,449.1
ITEM-E6785CEB,ORD-DEADB67C,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-BAD10368,ORD-DEADB67C,PROD-A98B1D92,2,102.3,25,153.45
ITEM-6EB90C32,ORD-FC2A9DC2,PROD-29E2831C,2,1170.09,0.0,2340.18
ITEM-875F981D,ORD-77850C35,PROD-22F90F19,3,1583.32,0.0,4749.96
ITEM-2132C85B,ORD-52AC174A,PROD-B38720E3,1,1489.7,0.0,1489.7
ITEM-BB684E04,ORD-AEAF6EBE,PROD-9190BD15,1,247.74,0.0,247.74
ITEM-2E8F3461,ORD-AEAF6EBE,PROD-8FCC0F14,2,840.6,0.0,1681.2
ITEM-B68EC00A,ORD-EFF84C7A,PROD-5F07BD72,5,19.25,0.0,96.25
ITEM-263371A0,ORD-2070C36B,PROD-1F6FDF64,1,126.58,0.0,126.58
ITEM-2AC4AE92,ORD-2070C36B,PROD-850C46F3,1,580.04,10,522.04
ITEM-66DA4094,ORD-2070C36B,PROD-B2C4B6DA,2,56.21,0.0,112.42
ITEM-20B50391,ORD-2070C36B,PROD-3C3FC714,1,9.31,0.0,9.31
ITEM-F6E64574,ORD-92A00468,PROD-67981196,1,193.88,0.0,193.88
ITEM-1A8AFC05,ORD-92A00468,PROD-0431A4BE,3,446.81,0.0,1340.43
ITEM-03F1532B,ORD-CDF282ED,PROD-574EA830,2,725.49,0.0,1450.98
ITEM-F201BB9B,ORD-B539194E,PROD-1F6FDF64,1,126.58,0.0,126.58
ITEM-A5FE0626,ORD-B539194E,PROD-BDE1F7B5,1,16.76,25,12.57
ITEM-54A4BF71,ORD-94327340,PROD-2B692296,2,57.08,0.0,114.16
ITEM-2BBECD74,ORD-94327340,PROD-0BBDB7EA,4,497.9,0.0,1991.6
ITEM-32C8D9B0,ORD-94327340,PROD-7F2B92E1,3,77.24,0.0,231.72
ITEM-B0C16A98,ORD-798E57E0,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-B397328E,ORD-798E57E0,PROD-7F8B4606,4,555.62,15,1889.11
ITEM-F1F53F69,ORD-D49F31A1,PROD-EF018219,1,239.56,15,203.63
ITEM-FBDCB98E,ORD-62016846,PROD-397C46BB,1,20.44,15,17.37
ITEM-92628984,ORD-0BC456F5,PROD-8F93EED1,1,320.43,25,240.32
ITEM-8BA1D358,ORD-0BC456F5,PROD-B04A64B5,1,94.34,0.0,94.34
ITEM-7943CC45,ORD-B6C0C0D8,PROD-F10DFED1,2,92.53,5,175.81
ITEM-00C4BC0B,ORD-CE7B9F97,PROD-B2780D70,2,90.93,0.0,181.86
ITEM-D1C9219E,ORD-CE7B9F97,PROD-1269D229,1,72.09,0.0,72.09
ITEM-C5F158C1,ORD-4CE87D78,PROD-AB53D36E,1,84.35,0.0,84.35
ITEM-089D36D2,ORD-4CE87D78,PROD-1C17590D,1,47.28,0.0,47.28
ITEM-05C24D95,ORD-0EBDF514,PROD-59E74AC3,2,59.14,0.0,118.28
ITEM-DCF7CF83,ORD-0EBDF514,PROD-97FDA2F9,2,205.78,0.0,411.56
ITEM-B0102A7C,ORD-0F1E8315,PROD-17AAC98F,1,44.5,5,42.27
ITEM-D2D64F38,ORD-A2843C94,PROD-3C3FC714,2,9.31,10,16.76
ITEM-B33F6108,ORD-19A33216,PROD-ADD3CCE8,1,140.55,25,105.41
ITEM-51F2848E,ORD-F981C928,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-39F5B89F,ORD-7391EBA8,PROD-EF45688B,2,67.7,0.0,135.4
ITEM-C29CEB37,ORD-7391EBA8,PROD-59E74AC3,1,59.14,20,47.31
ITEM-ABE4F68E,ORD-7391EBA8,PROD-17AAC98F,1,44.5,0.0,44.5
ITEM-5BD8D5A6,ORD-366CB7E3,PROD-CF197926,2,111.28,0.0,222.56
ITEM-09564F82,ORD-366CB7E3,PROD-E306E605,2,1335.92,0.0,2671.84
ITEM-D50A2F74,ORD-46FE7629,PROD-0B8CB446,2,150.81,0.0,301.62
ITEM-1C91EEAC,ORD-46FE7629,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-1A3DCF91,ORD-46FE7629,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-2ECE3ABB,ORD-DA7FD5EF,PROD-0BBDB7EA,1,497.9,0.0,497.9
ITEM-5794CC4E,ORD-DA7FD5EF,PROD-CF197926,4,111.28,0.0,445.12
ITEM-0B52CA48,ORD-DF2A7CC2,PROD-CF197926,1,111.28,0.0,111.28
ITEM-C4465117,ORD-962375E8,PROD-CF197926,1,111.28,0.0,111.28
ITEM-ABC74FD7,ORD-962375E8,PROD-8A435E17,2,13.21,0.0,26.42
ITEM-4550A383,ORD-2BBD22BC,PROD-DFE64E7E,2,35.45,0.0,70.9
ITEM-CAA98841,ORD-2BBD22BC,PROD-D6FAEAEA,1,668.63,0.0,668.63
ITEM-B687AB72,ORD-B72E6A56,PROD-97FDA2F9,1,205.78,0.0,205.78
ITEM-9F51E344,ORD-334F55C1,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-8146C487,ORD-EE644010,PROD-7F2B92E1,2,77.24,0.0,154.48
ITEM-0594976F,ORD-4DD59358,PROD-C9395F2B,1,69.45,0.0,69.45
ITEM-C2F4D807,ORD-4DD59358,PROD-8FCC0F14,1,840.6,0.0,840.6
ITEM-99E81544,ORD-72149B55,PROD-D14AB91D,1,529.14,0.0,529.14
ITEM-348D5EAF,ORD-4CF25C3F,PROD-0C7B9E91,1,93.69,0.0,93.69
ITEM-B38C7EF3,ORD-F31232E6,PROD-D6FAEAEA,1,668.63,15,568.34
ITEM-110CFB39,ORD-F31232E6,PROD-B664C69B,1,21.83,15,18.56
ITEM-025ECCBE,ORD-F31232E6,PROD-E78EF677,3,324.56,0.0,973.68
ITEM-267FA179,ORD-49F3AFA8,PROD-FF175AE2,1,213.32,0.0,213.32
ITEM-66611AC1,ORD-49F3AFA8,PROD-5F07BD72,1,19.25,0.0,19.25
ITEM-E69D2B33,ORD-855C11A2,PROD-67981196,3,193.88,0.0,581.64
ITEM-F24786F3,ORD-D6C86608,PROD-E17CC68E,1,18.26,0.0,18.26
ITEM-855B90A1,ORD-40E4A1E9,PROD-A5AD4138,4,170.39,15,579.33
ITEM-89970530,ORD-2B0853C8,PROD-8A435E17,1,13.21,0.0,13.21
ITEM-738AD17A,ORD-2B0853C8,PROD-347ABD3E,1,23.45,0.0,23.45
ITEM-7E2D9133,ORD-56D61043,PROD-F1C4B800,1,125.2,5,118.94
ITEM-88F46479,ORD-56D61043,PROD-397C46BB,3,20.44,0.0,61.32
ITEM-F4300DC1,ORD-56D61043,PROD-77A3CC06,1,225.49,15,191.67
ITEM-C89C9564,ORD-7366AF0D,PROD-823FA26B,1,280.96,0.0,280.96
ITEM-682C6CE6,ORD-7366AF0D,PROD-DFE64E7E,2,35.45,0.0,70.9
ITEM-6B7BCBC6,ORD-9D20B541,PROD-C82F1F58,4,592.19,0.0,2368.76
ITEM-42643C6D,ORD-9D20B541,PROD-2987CBBD,2,12.34,0.0,24.68
ITEM-EF885192,ORD-9DA9491E,PROD-85FFB6E9,5,56.04,0.0,280.2
ITEM-CD78B664,ORD-9DA9491E,PROD-DB1E4648,1,68.06,0.0,68.06
ITEM-FBC10119,ORD-9DA9491E,PROD-77A3CC06,2,225.49,0.0,450.98
ITEM-60B933ED,ORD-9DA9491E,PROD-9A3C6EF2,2,1198.51,0.0,2397.02
ITEM-BCADCE13,ORD-5D3DBDE6,PROD-5F07BD72,3,19.25,10,51.98
ITEM-96804B10,ORD-5D3DBDE6,PROD-E84D44D3,3,322.52,15,822.43
ITEM-4B043649,ORD-D420827B,PROD-7C426997,1,68.0,25,51.0
ITEM-565AEEB4,ORD-D420827B,PROD-4104AA70,1,75.09,0.0,75.09
ITEM-815760B0,ORD-D420827B,PROD-78F57A58,1,67.3,0.0,67.3
ITEM-AAE1CD88,ORD-D420827B,PROD-E84D44D3,4,322.52,25,967.56
ITEM-D0894851,ORD-D420827B,PROD-EA0B207A,1,64.99,0.0,64.99
