order_id,customer_id,order_date,status,payment_method,subtotal,tax_amount,shipping_amount,discount_amount,total_amount,currency,shipping_country,shipping_city
ORD-63247FC2,CUST-B4599354,2023-06-17T00:00:00,delivered,cash_on_delivery,853.05,162.08,0.0,42.65,972.48,EUR,FR,Moordrecht
ORD-6DF5ED71,CUST-19FD5AE1,2023-08-18T00:00:00,delivered,paypal,114.17,21.69,0.0,0.0,135.86,EUR,FR,La Rioja
ORD-9BE53248,CUST-9BC7DCB0,2023-03-08T00:00:00,delivered,cash_on_delivery,1705.54,324.05,0.0,85.28,1944.31,EUR,ES,East Leanne
ORD-0BD18AC7,CUST-BCD94AB8,2024-05-09T00:00:00,delivered,credit_card,178.05,33.83,0.0,0.0,211.88,EUR,DE,Sondershausen
ORD-90F535C9,CUST-67961CA8,2023-11-28T00:00:00,delivered,paypal,1046.45,198.83,0.0,52.32,1192.96,EUR,ES,Rastatt
ORD-489AAEB2,CUST-6F74C43B,2024-11-20T00:00:00,delivered,debit_card,263.55,50.07,0.0,13.18,300.44,EUR,PL,Jeremiahmouth
ORD-84E231B4,CUST-DA49B00B,2024-02-29T00:00:00,cancelled,debit_card,3756.17,713.67,0.0,187.81,4282.03,EUR,GB,Sieradz
ORD-E284F571,CUST-96EE0147,2023-02-08T00:00:00,delivered,bank_transfer,187.53,35.63,0.0,0.0,223.16,EUR,ES,Chorzów
ORD-525EFABF,CUST-B4599354,2024-01-11T00:00:00,delivered,debit_card,1970.94,374.48,0.0,98.55,2246.87,EUR,FR,Moordrecht
ORD-087D399B,CUST-2C5C6332,2024-06-04T00:00:00,delivered,credit_card,451.85,94.89,0.0,22.59,524.15,EUR,NL,Treschietto
ORD-4B22D8E4,CUST-60396C41,2024-08-24T00:00:00,delivered,cash_on_delivery,1525.06,289.76,0.0,76.25,1738.57,EUR,DE,Saint Michellenec
ORD-C635D44D,CUST-77846E82,2024-09-27T00:00:00,delivered,debit_card,299.4,56.89,0.0,14.97,341.32,EUR,FR,Eibergen
ORD-A04505A2,CUST-114AB28B,2024-03-22T00:00:00,delivered,credit_card,971.97,184.67,0.0,48.6,1108.04,EUR,IT,Vaglio Basilicata
ORD-9551824E,CUST-F304AE45,2024-11-29T00:00:00,delivered,debit_card,16.76,3.18,9.92,0.0,29.86,EUR,GB,Palencia
ORD-8A517EF7,CUST-2C5C6332,2024-08-28T00:00:00,delivered,bank_transfer,1417.96,297.77,0.0,70.9,1644.83,EUR,NL,Treschietto
ORD-A43983CF,CUST-69058270,2024-05-28T00:00:00,delivered,bank_transfer,951.96,180.87,0.0,47.6,1085.23,EUR,ES,Amyburgh
ORD-F6496510,CUST-E749A64E,2024-12-13T00:00:00,delivered,cash_on_delivery,3572.55,678.78,0.0,178.63,4072.7,EUR,DE,Lucas
ORD-2D5824B4,CUST-1B316C96,2023-11-10T00:00:00,returned,cash_on_delivery,499.04,94.82,0.0,24.95,568.91,EUR,DE,Ostróda
ORD-E544E77A,CUST-3CB47E2C,2024-02-01T00:00:00,delivered,bank_transfer,1666.86,316.7,0.0,83.34,1900.22,EUR,FR,Montefegatesi
ORD-3E9534D6,CUST-376072C1,2023-05-03T00:00:00,delivered,paypal,2567.73,487.87,0.0,128.39,2927.21,EUR,FR,East Charleston
ORD-E6FB08AF,CUST-61B79EDE,2024-04-05T00:00:00,delivered,bank_transfer,375.06,71.26,0.0,18.75,427.57,EUR,ES,Jelenia Góra
ORD-CFE2A7C1,CUST-E04B384D,2024-11-03T00:00:00,delivered,cash_on_delivery,1975.56,375.36,0.0,98.78,2252.14,EUR,DE,Meunier-sur-Chrétien
ORD-FC0DACB0,CUST-FFD433F6,2024-11-30T00:00:00,delivered,paypal,57.55,10.93,0.0,0.0,68.48,EUR,PL,Toledo
ORD-E35B8DEA,CUST-7CCF7417,2024-06-08T00:00:00,delivered,debit_card,7065.24,1342.4,0.0,353.26,8054.38,EUR,DE,Middelaar
ORD-DDFFD920,CUST-82407059,2024-03-12T00:00:00,delivered,debit_card,1095.62,208.17,0.0,54.78,1249.01,EUR,PL,Étienne
ORD-9BAA21A7,CUST-5A094D58,2024-10-20T00:00:00,delivered,credit_card,2325.43,441.83,0.0,116.27,2650.99,EUR,AT,Viechtach
ORD-EF7EBAF2,CUST-C32018D1,2024-08-15T00:00:00,delivered,bank_transfer,556.78,116.92,0.0,27.84,645.86,EUR,NL,San Daniele Po
ORD-4E7C25E7,CUST-0881C304,2023-12-11T00:00:00,delivered,credit_card,446.81,84.89,0.0,22.34,509.36,EUR,GB,West Andrea
ORD-07852CD4,CUST-F6EF7E94,2024-04-20T00:00:00,delivered,credit_card,20.44,3.88,9.83,0.0,34.15,EUR,FR,Lake Nicoleview
ORD-6D9D20C7,CUST-5AF86105,2024-10-17T00:00:00,delivered,cash_on_delivery,1587.42,333.36,0.0,79.37,1841.41,EUR,NL,Calau
ORD-4867989E,CUST-E749A64E,2024-03-18T00:00:00,delivered,credit_card,4710.16,894.93,0.0,235.51,5369.58,EUR,DE,Lucas
ORD-7B07519A,CUST-C5A1A847,2023-12-29T00:00:00,delivered,cash_on_delivery,337.09,64.05,0.0,16.85,384.29,EUR,ES,South Joshuaburgh
ORD-D98688D6,CUST-C32018D1,2024-04-15T00:00:00,delivered,paypal,611.1,128.33,0.0,30.56,708.87,EUR,NL,San Daniele Po
ORD-190D75D1,CUST-2953BB77,2024-11-19T00:00:00,delivered,cash_on_delivery,411.56,78.2,0.0,20.58,469.18,EUR,IT,Bad Liebenwerda
ORD-904526E5,CUST-CE8588EB,2023-04-19T00:00:00,delivered,cash_on_delivery,2910.45,552.99,0.0,145.52,3317.92,EUR,FR,Badajoz
ORD-6E3FFC29,CUST-AEAFE555,2023-10-14T00:00:00,delivered,debit_card,85.46,17.95,0.0,0.0,103.41,EUR,BE,Pomarolo
ORD-93652810,CUST-6F74C43B,2024-11-03T00:00:00,delivered,credit_card,1612.6,306.39,0.0,80.63,1838.36,EUR,PL,Jeremiahmouth
ORD-D0CD9AD6,CUST-F3D060A2,2023-06-03T00:00:00,delivered,bank_transfer,1340.43,254.68,0.0,67.02,1528.09,EUR,DE,Mainburg
ORD-D28282C9,CUST-77846E82,2023-01-24T00:00:00,delivered,debit_card,3583.8,680.92,0.0,179.19,4085.53,EUR,FR,Eibergen
ORD-DD689DA5,CUST-A5617322,2024-04-27T00:00:00,delivered,paypal,66.05,13.87,0.0,0.0,79.92,EUR,NL,Lleida
ORD-9454A881,CUST-BE4880FC,2024-07-09T00:00:00,delivered,bank_transfer,523.84,110.01,0.0,26.19,607.66,EUR,BE,Ávila
ORD-C06DE823,CUST-ABCD263E,2023-07-27T00:00:00,delivered,cash_on_delivery,194.82,37.02,0.0,0.0,231.84,EUR,ES,Terschuur
ORD-A7AF568B,CUST-A76256BF,2023-11-06T00:00:00,returned,credit_card,1889.98,359.1,0.0,94.5,2154.58,EUR,FR,Olkusz
ORD-3003B8C5,CUST-8F9CA1C8,2024-12-02T00:00:00,delivered,credit_card,136.4,25.92,0.0,0.0,162.32,EUR,GB,Cosina
ORD-0D0F7478,CUST-0EC650D1,2023-04-01T00:00:00,delivered,bank_transfer,1450.98,275.69,0.0,72.55,1654.12,EUR,DE,Amandamouth
ORD-6CAF7A29,CUST-07384076,2023-04-11T00:00:00,delivered,cash_on_delivery,1093.44,207.75,0.0,54.67,1246.52,EUR,ES,Lake Jonathan
ORD-E32CDD0C,CUST-C63D88CF,2023-05-31T00:00:00,delivered,paypal,153.48,29.16,0.0,0.0,182.64,EUR,GB,Bolano
ORD-691F4580,CUST-38D9A74B,2023-02-17T00:00:00,delivered,debit_card,154.02,29.26,0.0,0.0,183.28,EUR,IT,Azzone
ORD-11782AB3,CUST-99BFE8F0,2023-12-13T00:00:00,delivered,paypal,524.16,99.59,0.0,26.21,597.54,EUR,PL,Kayleighton
ORD-634DC78A,CUST-72BF3874,2024-01-02T00:00:00,delivered,paypal,330.89,62.87,0.0,16.54,377.22,EUR,ES,Delaunaydan
ORD-A7CBB644,CUST-9FC4630F,2024-06-05T00:00:00,delivered,credit_card,497.9,94.6,0.0,24.89,567.61,EUR,GB,Sauvage-sur-Mer
ORD-90F7EDD3,CUST-9E4E7BAC,2023-04-15T00:00:00,cancelled,cash_on_delivery,3471.33,659.55,0.0,173.57,3957.31,EUR,IT,Mezzocammino
ORD-3418F956,CUST-7F4ADA4F,2023-08-26T00:00:00,delivered,debit_card,3413.39,648.54,0.0,170.67,3891.26,EUR,FR,Suttonborough
ORD-5F5E9D3E,CUST-B1D3B4AF,2024-03-13T00:00:00,delivered,bank_transfer,797.28,151.48,0.0,39.86,908.9,EUR,DE,Groessen
ORD-C77EADF6,CUST-52425C1A,2023-05-02T00:00:00,cancelled,debit_card,80.36,15.27,0.0,0.0,95.63,EUR,GB,Eisenberg
ORD-0E131B64,CUST-0400BA80,2023-04-17T00:00:00,cancelled,debit_card,1226.3,233.0,0.0,61.32,1397.98,EUR,DE,Puławy
ORD-A5DD8B0D,CUST-A5617322,2023-08-21T00:00:00,delivered,bank_transfer,2117.37,444.65,0.0,105.87,2456.15,EUR,NL,Lleida
ORD-1B72D809,CUST-8B97F25F,2023-09-18T00:00:00,delivered,credit_card,144.18,30.28,0.0,0.0,174.46,EUR,BE,Huesca
ORD-3DA311C2,CUST-9B1F5B97,2023-10-02T00:00:00,cancelled,credit_card,2282.23,433.62,0.0,114.11,2601.74,EUR,FR,Lake Jacquelinefurt
ORD-DEADB67C,CUST-7AFC6B9D,2024-02-19T00:00:00,delivered,paypal,696.24,146.21,0.0,34.81,807.64,EUR,NL,New Marilyn
ORD-FC2A9DC2,CUST-AFE934B0,2024-12-11T00:00:00,delivered,debit_card,2340.18,444.63,0.0,117.01,2667.8,EUR,GB,Bakerfurt
ORD-77850C35,CUST-F304AE45,2024-11-11T00:00:00,delivered,paypal,4749.96,902.49,0.0,237.5,5414.95,EUR,GB,Palencia
ORD-52AC174A,CUST-D1D3544C,2023-01-31T00:00:00,delivered,bank_transfer,1489.7,283.04,0.0,74.48,1698.26,EUR,FR,Heusden
ORD-AEAF6EBE,CUST-38D9A74B,2023-05-07T00:00:00,delivered,paypal,1928.94,366.5,0.0,96.45,2198.99,EUR,IT,Azzone
ORD-EFF84C7A,CUST-72BF3874,2023-05-18T00:00:00,delivered,cash_on_delivery,96.25,18.29,0.0,0.0,114.54,EUR,ES,Delaunaydan
ORD-2070C36B,CUST-DA49B00B,2023-08-02T00:00:00,delivered,credit_card,770.35,146.37,0.0,38.52,878.2,EUR,GB,Sieradz
ORD-92A00468,CUST-60396C41,2023-09-09T00:00:00,delivered,credit_card,1534.31,291.52,0.0,76.72,1749.11,EUR,DE,Saint Michellenec
ORD-CDF282ED,CUST-1E5BDCF5,2023-09-10T00:00:00,delivered,bank_transfer,1450.98,275.69,0.0,72.55,1654.12,EUR,DE,Viersen
ORD-B539194E,CUST-AA2B998C,2023-12-09T00:00:00,delivered,credit_card,139.15,29.22,0.0,0.0,168.37,EUR,NL,Bischofswerda
ORD-94327340,CUST-3F5238D2,2023-11-28T00:00:00,delivered,paypal,2337.48,444.12,0.0,116.87,2664.73,EUR,DE,Berchtesgaden
ORD-798E57E0,CUST-BAD99C01,2024-05-07T00:00:00,delivered,paypal,2557.74,485.97,0.0,127.89,2915.82,EUR,FR,Pieve Di Rivoschio
ORD-D49F31A1,CUST-E95A1BDA,2024-12-13T00:00:00,delivered,cash_on_delivery,203.63,38.69,0.0,10.18,232.14,EUR,ES,Gratsch
ORD-62016846,CUST-3AAF40DB,2024-04-22T00:00:00,delivered,bank_transfer,17.37,3.3,5.7,0.0,26.37,EUR,DE,Przemyśl
ORD-0BC456F5,CUST-CE808082,2024-03-11T00:00:00,delivered,paypal,334.66,70.28,0.0,16.73,388.21,EUR,NL,León
ORD-B6C0C0D8,CUST-96EE0147,2023-11-29T00:00:00,delivered,credit_card,175.81,33.4,0.0,0.0,209.21,EUR,ES,Chorzów
ORD-CE7B9F97,CUST-3F5238D2,2023-03-21T00:00:00,delivered,credit_card,253.95,48.25,0.0,12.7,289.5,EUR,DE,Berchtesgaden
ORD-4CE87D78,CUST-3F5238D2,2024-12-29T00:00:00,shipped,credit_card,131.63,25.01,0.0,0.0,156.64,EUR,DE,Berchtesgaden
ORD-0EBDF514,CUST-6EE992F2,2023-07-09T00:00:00,delivered,debit_card,529.84,100.67,0.0,26.49,604.02,EUR,FR,Schwäbisch Hall
ORD-0F1E8315,CUST-E95A1BDA,2023-04-08T00:00:00,delivered,cash_on_delivery,42.27,8.03,5.53,0.0,55.83,EUR,ES,Gratsch
ORD-A2843C94,CUST-34F95130,2023-04-08T00:00:00,delivered,credit_card,16.76,3.18,5.66,0.0,25.6,EUR,DE,Leiderdorp
ORD-19A33216,CUST-F7F78A37,2024-08-24T00:00:00,delivered,credit_card,105.41,22.14,0.0,0.0,127.55,EUR,NL,Hughhaven
ORD-F981C928,CUST-3B34FD53,2023-08-01T00:00:00,delivered,paypal,93.69,17.8,0.0,0.0,111.49,EUR,DE,Wanzleben
ORD-7391EBA8,CUST-A8C48AEC,2023-04-30T00:00:00,delivered,cash_on_delivery,227.21,43.17,0.0,11.36,259.02,EUR,FR,Callumside
ORD-366CB7E3,CUST-9BC7DCB0,2023-06-27T00:00:00,delivered,bank_transfer,2894.4,549.94,0.0,144.72,3299.62,EUR,ES,East Leanne
ORD-46FE7629,CUST-DBDAA4EF,2024-11-17T00:00:00,delivered,credit_card,1039.7,197.54,0.0,51.99,1185.25,EUR,ES,South Denise
ORD-DA7FD5EF,CUST-4856ACE6,2024-01-28T00:00:00,delivered,debit_card,943.02,179.17,0.0,47.15,1075.04,EUR,FR,Damianview
ORD-DF2A7CC2,CUST-4663C630,2023-03-04T00:00:00,delivered,debit_card,111.28,21.14,0.0,0.0,132.42,EUR,IT,Taylorfurt
ORD-962375E8,CUST-A76256BF,2024-12-15T00:00:00,delivered,cash_on_delivery,137.7,26.16,0.0,0.0,163.86,EUR,FR,Olkusz
ORD-2BBD22BC,CUST-40779FBD,2024-12-17T00:00:00,delivered,bank_transfer,739.53,140.51,0.0,36.98,843.06,EUR,IT,Gazzola
ORD-B72E6A56,CUST-77846E82,2023-06-04T00:00:00,delivered,bank_transfer,205.78,39.1,0.0,10.29,234.59,EUR,FR,Eibergen
ORD-334F55C1,CUST-9E1CEF6F,2024-10-02T00:00:00,delivered,cash_on_delivery,69.45,13.2,0.0,0.0,82.65,EUR,DE,Port Sarah
ORD-EE644010,CUST-AC39DB31,2024-11-15T00:00:00,delivered,bank_transfer,154.48,29.35,0.0,0.0,183.83,EUR,DE,West Kayleigh
ORD-4DD59358,CUST-8031204E,2024-09-22T00:00:00,delivered,credit_card,910.05,172.91,0.0,45.5,1037.46,EUR,FR,Port Jaredborough
ORD-72149B55,CUST-69058270,2024-11-02T00:00:00,delivered,debit_card,529.14,100.54,0.0,26.46,603.22,EUR,ES,Amyburgh
ORD-4CF25C3F,CUST-D10F38E8,2024-12-08T00:00:00,delivered,bank_transfer,93.69,17.8,0.0,0.0,111.49,EUR,GB,Badoberan
ORD-F31232E6,CUST-822310D0,2023-01-20T00:00:00,delivered,debit_card,1560.58,327.72,0.0,78.03,1810.27,EUR,NL,Philippine
ORD-49F3AFA8,CUST-4956466C,2023-05-28T00:00:00,returned,cash_on_delivery,232.57,48.84,0.0,11.63,269.78,EUR,NL,Lugo
ORD-855C11A2,CUST-1223A437,2024-08-22T00:00:00,delivered,credit_card,581.64,110.51,0.0,29.08,663.07,EUR,FR,Palencia
ORD-D6C86608,CUST-4B11380F,2023-07-05T00:00:00,delivered,credit_card,18.26,3.83,9.93,0.0,32.02,EUR,NL,Benningbroek
ORD-40E4A1E9,CUST-3F5238D2,2023-08-18T00:00:00,delivered,cash_on_delivery,579.33,110.07,0.0,28.97,660.43,EUR,DE,Berchtesgaden
ORD-2B0853C8,CUST-1B316C96,2023-09-10T00:00:00,delivered,bank_transfer,36.66,6.97,6.85,0.0,50.48,EUR,DE,Ostróda
ORD-56D61043,CUST-7E124CAD,2023-11-30T00:00:00,delivered,cash_on_delivery,371.93,70.67,0.0,18.6,424.0,EUR,GB,Williamsstad
ORD-7366AF0D,CUST-1B316C96,2023-01-11T00:00:00,delivered,credit_card,351.86,66.85,0.0,17.59,401.12,EUR,DE,Ostróda
ORD-9D20B541,CUST-DA2A7A09,2024-03-03T00:00:00,delivered,debit_card,2393.44,454.75,0.0,119.67,2728.52,EUR,FR,Paul
ORD-9DA9491E,CUST-7CCF7417,2023-07-25T00:00:00,delivered,cash_on_delivery,3196.26,607.29,0.0,159.81,3643.74,EUR,DE,Middelaar
ORD-5D3DBDE6,CUST-9285ADA3,2024-01-27T00:00:00,delivered,credit_card,874.41,166.14,0.0,43.72,996.83,EUR,PT,Merseburg
ORD-D420827B,CUST-5D4E53BB,2024-04-20T00:00:00,delivered,cash_on_delivery,1225.94,257.45,0.0,61.3,1422.09,EUR,BE,Bovalino Marina
ORD-A8E12438,CUST-A8C48AEC,2023-11-29T00:00:00,delivered,paypal,955.19,181.49,0.0,47.76,1088.92,EUR,FR,Callumside
ORD-ACBC5F7D,CUST-799F992F,2023-06-05T00:00:00,delivered,credit_card,20.09,3.82,5.3,0.0,29.21,EUR,GB,Segovia
ORD-1EC9B9F1,CUST-E749A64E,2024-11-19T00:00:00,delivered,debit_card,62.47,11.87,0.0,0.0,74.34,EUR,DE,Lucas
ORD-3B05B964,CUST-5AF86105,2023-11-16T00:00:00,delivered,cash_on_delivery,492.68,103.46,0.0,24.63,571.51,EUR,NL,Calau
ORD-FE873993,CUST-969B770F,2024-01-03T00:00:00,delivered,paypal,773.7,147.0,0.0,38.69,882.01,EUR,ES,Badajoz
ORD-FFC9F520,CUST-0B5CB358,2024-11-10T00:00:00,delivered,bank_transfer,84.91,16.13,0.0,0.0,101.04,EUR,DE,Moreno
ORD-D5225C1A,CUST-51609BB9,2024-04-11T00:00:00,delivered,paypal,2121.06,403.0,0.0,106.05,2418.01,EUR,DE,Girona
ORD-261A1E5C,CUST-61D8EBFA,2023-12-06T00:00:00,delivered,credit_card,38.5,7.32,4.61,0.0,50.43,EUR,FR,Fürstenfeldbruck
ORD-40B7CE3E,CUST-DBDAA4EF,2024-02-26T00:00:00,delivered,debit_card,106.9,20.31,0.0,0.0,127.21,EUR,ES,South Denise
ORD-9A73E2DC,CUST-4CF62293,2023-05-05T00:00:00,delivered,cash_on_delivery,92.07,17.49,0.0,0.0,109.56,EUR,FR,Ebersberg
ORD-EAB081AA,CUST-D0530A7B,2024-07-02T00:00:00,delivered,cash_on_delivery,50.22,9.54,0.0,0.0,59.76,EUR,DE,Toledo
ORD-CD1AEB46,CUST-9BC7DCB0,2023-10-07T00:00:00,delivered,debit_card,1722.37,327.25,0.0,86.12,1963.5,EUR,ES,East Leanne
ORD-BD642C5D,CUST-426466E2,2023-11-18T00:00:00,cancelled,cash_on_delivery,9095.41,1728.13,0.0,454.77,10368.77,EUR,DE,Eberswalde
ORD-82899901,CUST-4E4C46D7,2024-04-20T00:00:00,delivered,credit_card,4522.85,859.34,0.0,226.14,5156.05,EUR,GB,Gillianchester
ORD-23201348,CUST-60C1C5D8,2023-10-22T00:00:00,delivered,cash_on_delivery,217.56,41.34,0.0,10.88,248.02,EUR,DE,Córdoba
ORD-9CB01F69,CUST-1E5BDCF5,2023-08-16T00:00:00,delivered,credit_card,7954.33,1511.32,0.0,397.72,9067.93,EUR,DE,Viersen
ORD-CDBE443C,CUST-E749A64E,2024-09-27T00:00:00,delivered,cash_on_delivery,180.27,34.25,0.0,0.0,214.52,EUR,DE,Lucas
ORD-E3519FBD,CUST-0EC650D1,2024-07-19T00:00:00,delivered,debit_card,1381.49,262.48,0.0,69.07,1574.9,EUR,DE,Amandamouth
ORD-0FAF587C,CUST-E95A1BDA,2023-01-01T00:00:00,delivered,bank_transfer,183.45,34.86,0.0,0.0,218.31,EUR,ES,Gratsch
ORD-99FA299E,CUST-6EE992F2,2024-02-02T00:00:00,delivered,bank_transfer,23.45,4.46,4.25,0.0,32.16,EUR,FR,Schwäbisch Hall
ORD-C0CFA699,CUST-2B5100B0,2024-02-29T00:00:00,delivered,credit_card,1051.84,220.89,0.0,52.59,1220.14,EUR,NL,Meppen
ORD-C8A2F88E,CUST-2C5C6332,2024-05-05T00:00:00,delivered,paypal,144.96,30.44,0.0,0.0,175.4,EUR,NL,Treschietto
ORD-EA677837,CUST-5AF86105,2023-07-04T00:00:00,delivered,debit_card,299.4,62.87,0.0,14.97,347.3,EUR,NL,Calau
ORD-840595C0,CUST-16C6DD63,2023-08-06T00:00:00,delivered,paypal,266.91,50.71,0.0,13.35,304.27,EUR,FR,Pozzuolo Del Friuli
ORD-A444AC6C,CUST-376072C1,2024-09-06T00:00:00,delivered,credit_card,449.1,85.33,0.0,22.46,511.97,EUR,FR,East Charleston
ORD-5374BB8B,CUST-5AF86105,2024-12-30T00:00:00,confirmed,cash_on_delivery,86.51,18.17,0.0,0.0,104.68,EUR,NL,Calau
ORD-7BEFF7E3,CUST-5D730253,2023-11-16T00:00:00,delivered,cash_on_delivery,150.81,28.65,0.0,0.0,179.46,EUR,PT,Siemianowice Śląskie
ORD-268FA06D,CUST-5D730253,2024-12-07T00:00:00,delivered,debit_card,113.92,21.64,0.0,0.0,135.56,EUR,PT,Siemianowice Śląskie
ORD-852BCC49,CUST-51609BB9,2024-02-22T00:00:00,cancelled,debit_card,324.56,61.67,0.0,16.23,370.0,EUR,DE,Girona
ORD-98855FE1,CUST-9D1A9CDA,2024-09-10T00:00:00,delivered,paypal,3036.98,637.77,0.0,151.85,3522.9,EUR,NL,Mittweida
ORD-F2FA432C,CUST-287EA7A2,2023-01-08T00:00:00,delivered,debit_card,438.42,83.3,0.0,21.92,499.8,EUR,DE,Baleares
ORD-322C297B,CUST-AEAFE555,2023-08-20T00:00:00,delivered,bank_transfer,2763.21,580.27,0.0,138.16,3205.32,EUR,BE,Pomarolo
ORD-10FFE088,CUST-341CD980,2024-01-21T00:00:00,delivered,bank_transfer,9.31,1.77,5.84,0.0,16.92,EUR,DE,Mettmann
ORD-1755E407,CUST-AEAFE555,2023-05-27T00:00:00,delivered,credit_card,1750.98,367.71,0.0,87.55,2031.14,EUR,BE,Pomarolo
ORD-124FCACF,CUST-A8C48AEC,2023-10-24T00:00:00,delivered,paypal,2264.43,430.24,0.0,113.22,2581.45,EUR,FR,Callumside
ORD-93E20F08,CUST-6B85D0C3,2024-12-17T00:00:00,delivered,bank_transfer,1040.75,197.74,0.0,52.04,1186.45,EUR,FR,Fleringen
ORD-E14A50D0,CUST-B4599354,2024-03-04T00:00:00,delivered,cash_on_delivery,510.57,97.01,0.0,25.53,582.05,EUR,FR,Moordrecht
ORD-EF85AAC2,CUST-678C69EF,2023-09-09T00:00:00,delivered,debit_card,251.31,47.75,0.0,12.57,286.49,EUR,AT,Starogard Gdański
ORD-DFEE3713,CUST-095757A7,2024-12-01T00:00:00,delivered,paypal,1637.88,311.2,0.0,81.89,1867.19,EUR,FR,Loceri
ORD-BD092395,CUST-5AF86105,2023-03-27T00:00:00,delivered,debit_card,579.36,121.67,0.0,28.97,672.06,EUR,NL,Calau
ORD-E29573BA,CUST-82407059,2024-11-01T00:00:00,delivered,cash_on_delivery,2355.08,447.47,0.0,117.75,2684.8,EUR,PL,Étienne
ORD-29BAF4E9,CUST-628BCEB1,2024-09-19T00:00:00,returned,paypal,405.43,77.03,0.0,20.27,462.19,EUR,GB,Vizcaya
ORD-A61D0F8D,CUST-6DBFC719,2023-05-23T00:00:00,delivered,debit_card,4749.96,902.49,0.0,237.5,5414.95,EUR,PL,Soria
ORD-6F4F37E7,CUST-376072C1,2023-10-27T00:00:00,delivered,debit_card,2176.82,413.6,0.0,108.84,2481.58,EUR,FR,East Charleston
ORD-2BF3D929,CUST-45435608,2024-11-19T00:00:00,cancelled,bank_transfer,437.7,83.16,0.0,21.89,498.97,EUR,GB,Edwardsmouth
ORD-C27417CF,CUST-77846E82,2024-03-12T00:00:00,delivered,cash_on_delivery,1681.18,319.42,0.0,84.06,1916.54,EUR,FR,Eibergen
ORD-E1418C55,CUST-1E5BDCF5,2024-06-30T00:00:00,delivered,cash_on_delivery,248.1,47.14,0.0,12.41,282.83,EUR,DE,Viersen
ORD-1D00242A,CUST-BDC47F39,2023-11-24T00:00:00,delivered,paypal,97.15,18.46,0.0,0.0,115.61,EUR,PL,Ahrntal
ORD-B5F32E26,CUST-E749A64E,2024-11-16T00:00:00,delivered,bank_transfer,306.99,58.33,0.0,15.35,349.97,EUR,DE,Lucas
ORD-3EC8F560,CUST-E89F349C,2023-05-21T00:00:00,delivered,cash_on_delivery,60.57,11.51,0.0,0.0,72.08,EUR,DE,Września
ORD-7257571B,CUST-51609BB9,2023-10-27T00:00:00,delivered,bank_transfer,2595.11,493.07,0.0,129.76,2958.42,EUR,DE,Girona
ORD-13F27279,CUST-79B00ACD,2024-03-31T00:00:00,delivered,credit_card,1247.4,237.01,0.0,62.37,1422.04,EUR,FR,Port Melanieton
ORD-EF7C359F,CUST-1223A437,2023-06-05T00:00:00,cancelled,paypal,94.56,17.97,0.0,0.0,112.53,EUR,FR,Palencia
ORD-0D203888,CUST-83EEAE33,2024-07-10T00:00:00,returned,cash_on_delivery,951.96,180.87,0.0,47.6,1085.23,EUR,ES,Navarroview
ORD-56C3CFE3,CUST-40779FBD,2024-07-07T00:00:00,delivered,paypal,21.83,4.15,7.83,0.0,33.81,EUR,IT,Gazzola
ORD-9A31A4CF,CUST-F304AE45,2024-03-21T00:00:00,delivered,paypal,1947.72,370.07,0.0,97.39,2220.4,EUR,GB,Palencia
ORD-EF4C43E1,CUST-D10F38E8,2023-12-20T00:00:00,delivered,cash_on_delivery,225.87,42.92,0.0,11.29,257.5,EUR,GB,Badoberan
ORD-4E85B40D,CUST-E04B384D,2023-02-06T00:00:00,delivered,bank_transfer,771.91,146.66,0.0,38.6,879.97,EUR,DE,Meunier-sur-Chrétien
ORD-FC799D3C,CUST-B81792A8,2023-03-19T00:00:00,delivered,debit_card,164.08,31.18,0.0,0.0,195.26,EUR,FR,Ceriano Laghetto
ORD-CA274F80,CUST-38D9A74B,2023-11-24T00:00:00,delivered,cash_on_delivery,82.04,15.59,0.0,0.0,97.63,EUR,IT,Azzone
ORD-E1B8DB09,CUST-9D1A9CDA,2023-10-16T00:00:00,delivered,bank_transfer,2070.12,434.73,0.0,103.51,2401.34,EUR,NL,Mittweida
ORD-6E56C1E5,CUST-4423A40F,2024-12-11T00:00:00,delivered,cash_on_delivery,1161.35,220.66,0.0,58.07,1323.94,EUR,PL,Las Palmas
ORD-9394239D,CUST-50EE2AFA,2023-03-29T00:00:00,delivered,credit_card,2464.62,468.28,0.0,123.23,2809.67,EUR,IT,Nieuwerkerk aan den IJssel
ORD-FD74705A,CUST-82407059,2023-08-01T00:00:00,delivered,debit_card,1979.16,376.04,0.0,98.96,2256.24,EUR,PL,Étienne
ORD-7B596204,CUST-8031204E,2023-09-11T00:00:00,delivered,cash_on_delivery,1941.66,368.92,0.0,97.08,2213.5,EUR,FR,Port Jaredborough
ORD-238D5BCA,CUST-BBB5D16A,2024-03-14T00:00:00,delivered,debit_card,21.11,4.01,6.04,0.0,31.16,EUR,DE,Dodewaard
ORD-147545A1,CUST-D195023A,2023-07-03T00:00:00,delivered,debit_card,251.68,47.82,0.0,12.58,286.92,EUR,GB,Griendtsveen
ORD-BBFD47C7,CUST-3AAF40DB,2024-01-15T00:00:00,cancelled,cash_on_delivery,118.94,22.6,0.0,0.0,141.54,EUR,DE,Przemyśl
ORD-404FAF5E,CUST-27820BE0,2023-05-09T00:00:00,delivered,credit_card,427.88,81.3,0.0,21.39,487.79,EUR,ES,Villar Perosa
